Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Lajwanti,51842,1958.0,Drama,Family,,Hindi,Nargis,Balraj Sahni,Kumari Naaz,N.M. Aytoda,Harkrishanlal,,"Having been unjustly accused of having an affair, a dutiful and loving wife is thrown out of the house by her husband and forced to abandon her baby. When mother and child are eventually reunited, the mother faces an uphill struggle to regain the love of her daughter.",7.3,52.0,https://www.imdb.com/title/tt0051842/
Zindagi,320792,1976.0,Drama,Romance,,Hindi,Mala Sinha,Sanjeev Kumar,Vinod Mehra,Ibrahim Mamoo,Ram Gopal Sharma,,"Raghu Shukla lives in a small town in India with his wife, Sarojini; two sons - Naresh and Ramesh, who are married to Sudha and Shobha respectively, and altogether have three children, an unmarried daughter, Seema, who is away studying in a hostel, and a nephew named Prabhu. When the time comes for Raghu to retire, his sons and daughter-in-laws are thrilled as he will get his retirement savings. But all are disappointed when Raghu pays off his debts instead and decides to live as a dependent on his sons. Naresh decides to move out to Bombay, and informs them that he can only take Sarojini with him, while Ramesh says his income can only accommodate Raghu. In this way, Raghu and Sarojini are separated. Sarojini re-locates to Bombay where she will eventually be treated as a maidservant, and live a life confined in the four walls, while Raghu will be dependent for all his needs on Ramesh and Shobha. When Seema comes for a visit, she witnesses her parents' plight and decides to take an extreme step to alleviate their sufferings - a step that will send shock waves to Ajay, her boyfriend, as well as the rest of the Shukla family.",6.8,32.0,https://www.imdb.com/title/tt0320792/
Ganga Ki Lahren,418698,1964.0,Drama,,,Hindi,Azra,Brahm Bhardwaj,Dharmendra,,,,"Seema and Uma belongs to a Thakur family which earns their bread & butter through stage & dance performances and this leaves Seema disowned by groom's father, right at the time of marriage rituals. Ashok, son of Diwan Saheb, marries Seema, then & there, to save their faces. Diwan disapproves this marriage and Ashok leaves his estate. He stays in a small rented house with Seema & Uma and starts doing odd jobs. Seema gives birth to their son, Munna. Ashok is diagnosed with an ophthalmic complicacy and need Rs.3000 for an operation which they could not manage despite many efforts. Seema writes to Diwan for money for Ashok's eye operation. Diwan agrees on a condition that Seema leaves Ashok alone. Seema goes on to commit suicide but is saved by a man. The suicide attempt makes her loose her memory. She starts working as nurse at Dr.Balraj's hospital. Ashok meets with a car accident and admitted to the hospital where his eyes were also operated. Uma goes to drop Munna to his grandfather and leave. But Diwan takes her as Ashok's wife and asks her to stay with him. She agrees for the sake of Munna. Dr.Balraj wants to marry Seema but she gains her memory back before the marriage takes place. Ashok has his operation successful. He finds Seema at Dr.Balraj's place. Diwan accepts Seema as his daughter in law.",6.5,36.0,https://www.imdb.com/title/tt0418698/
Dharkan,175564,1972.0,Action,Family,Thriller,Hindi,Sanjay Khan,Mumtaz,Rajendranath Malhotra,,,,"Young Deepak Roy accidentally shoots his childhood friend, Suraj, and believing him to be dead, runs away from home. Quite unknown to him, Suraj has survived and is living with Deepak's mom. Years later, Mrs. Roy is thrilled when she gets a telegram informing her of Deepak's home-coming, and both Suraj and she go to Anandpuri railway station to welcome him back. Deepak arrives, he is welcomed, takes over the business, and the estate. He gets married to Rekha, who was at one time in love with Suraj. The years go by, Mrs. Roy has an accident and loses her vision, and then Rekha's dad passes away, leaving her to care for her younger brother, Dobby. Although Dobby has never been to Rekha's place, nor has he ever met Deepak, he knows all about the house, the belongings, the furniture, even the items in Deepak's safe - he also knows a deadly secret that Deepak has kept from everyone - murder!!",6.7,33.0,https://www.imdb.com/title/tt0175564/
Yeh Khula Aasmaan,2402745,2012.0,Family,,,Hindi,Anya Anand,Manjusha Godse,Nitin Kerur,,,,"Yeh Khula Aasmaan revolves around Avinash, an intelligent young boy who is going through a very demanding and challenging phase of his life. He has to cope with the pressures of academic failure, not living up to his parents' expectations and the isolation of his parents living thousands of miles away. He then turns to his grandfather, a star Kite Runner, who helps Avinash learn to cope with this tough time in his life through life lessons during kite flying sessions. Avinash forges new friendships and rediscovers the love of family in this relationship based film.",6.8,30.0,https://www.imdb.com/title/tt2402745/
Call Girl,370383,1974.0,Drama,Family,Romance,Hindi,Zaheera,Vikram Makandar,Iftekhar,,,,"Amar returns from abroad and is asked by his multi-millionaire dad, Sonachand, to assist with their family business, Amar agrees to do so, on the condition that he spends the rest of the evening and night doing what he likes - painting. He meets with a beautiful young woman by the name of Maya, and falls in love with her. When he attempts to introduce her to his parents, his mother accepts her, but her dad recognizes her as Kamini - a high-priced prostitute that he had had an intimate relationship with years ago.",6.6,29.0,https://www.imdb.com/title/tt0370383/
Aankhon Aankhon Mein,229949,1972.0,Drama,Romance,,Hindi,Rakhee Gulzar,Rakesh Roshan,Achala Sachdev,Bijon Das Gupta,,,"Kulwant Rai is a prominent and wealthy businessman. He relies solely on his son, Rakesh, to run his business. His second son, Naresh, is a bit of a slacker, unreliable, and is born out of marriage with his second, wife, Shobha. When Sunderlal passes away suddenly, Shobha entrusts the entire business dealings on Rakesh, and has Naresh assist him. Naresh gambles, and even molests a woman employee, and is severely reprimanded by Rakesh. Naresh, and his maternal uncle, instigate Shobha against Rakesh, who humiliates him, and as a result Rakesh leaves the house. He takes up employment in the far regions of Himachal Pradesh, in Northern India, which includes the construction of a dam. This news does not auger well with the local tribesmen, and they warn and assault him, but Rakesh persists, and is able to convince the head of the tribe, Thakur, of his good intentions. Things take a turn for the worse, when the tribe finds out that Rakesh has been wooing one of their tribeswomen, namely the daughter Thakur, Parvati, and it is at this point that Rakesh must decide to continue his romance with Parvati, or give her up for his project.",6.4,35.0,https://www.imdb.com/title/tt0229949/
Sunglass,4249442,2013.0,Comedy,Drama,Thriller,Bangla,Jaya Bachchan,Madhavan,Tota Roy Chowdhury,,,,The film is a satirical comedy about the seven-year itch between a husband (Madhavan/Tota Roy Chowdhury) and wife (Konkona Sen Sharma) and how their life turns Topsy-turvy with the entry of what seems to be an ordinary pair of antique sunglasses.,5.4,38.0,https://www.imdb.com/title/tt4249442/
Saas Bhi Kabhi Bahu Thi,284443,1970.0,Comedy,Drama,,Hindi,Sanjay Khan,Leena Chandavarkar,Jagdeep,,,,"Pretty Sadhana, the daughter of Rangpur-based widow, Bhagmati, falls in love, and gets married to Haripur-based Deepak Chaudhary, who lives with his dad, Motilal; and mom, Maya. It is here she will find that her mom expects her to abuse Maya, and drive her out; while Bhagmati herself abuses her very own daughter-in-law, Lajwanti, for not bringing any dowry, and prevents her submissive son, Kanhaiya, from being intimate with her. Sadhana will also find out why Motilal and Maya do not converse with each other directly, and why the former keeps a photo-less frame in the main living room of their mansion.",6.5,35.0,https://www.imdb.com/title/tt0284443/
Chaarfutiya Chhokare,3021244,2014.0,Drama,Thriller,,Hindi,Soha Ali Khan,Zakir Hussain,Seema Biswas,,,,"Neha, comes to a small village in Bihar, India to construct a school building, for her NGO. She meets the principal to discuss the plans. While leaving from there Neha is shocked to know that the three boys who guided her to the school building are hardcore criminals and have been involved in several murders. Faces of all three in their adolescence, get etched in Neha's mind. With the news of the Rupees twenty million fund coming to the village spreads, politics of greed germinates. Paras, a contractor, lures the five school trust members and promises them to redo their houses if they help him construct the school. The trustee members agree but before they can proceed, Lakhan who has a strong foothold over the village hires the three boys to kill Paras. They kill Paras and the tender goes to Lakhan. Neha meets Janki, mother of one of the boys and is shocked to know about the circumstances that led the three boys into crimes. Mired in poverty they thrown into the world of crime for the evil intentions of Lakhan. Neha is emotional and shocked hearing all this. . During her fight with the lumpen elements she discovers the nexus between organized crime , police and politics and realizes that one cannot exist without the other.",5.9,44.0,https://www.imdb.com/title/tt3021244/
Chetna,230079,1970.0,Drama,,,Hindi,Anil Dhawan,Shatrughan Sinha,Rehana Sultan,,,,"A shy and reclusive young man, Anil Dhawan, gets to meet a prostitute, Seema, through his friends, Ramesh. Anil is very shy at the very first meeting with Seema, and then starts to cultivate a friendship with her. She responds also, and both fall in love. Anil proposes marriage, and Seema is delighted to accept. Anil has to go out of town for a four or five days. When he returns, he finds Seema has taken up drinking alcohol and smoking in a big way, and appears despondent, and non-chalant, making him wonder what had happened during his absence to make her regress in this manner.",6.2,34.0,https://www.imdb.com/title/tt0230079/
The Battle of Algiers,58946,1966.0,Drama,War,,Arabic,Brahim Hadjadj,Jean Martin,Yacef Saadi,Tarcisio Diamanti,,,A film commissioned by the Algerian government that shows the Algerian revolution from both sides. The French foreign legion has left Vietnam in defeat and has something to prove. The Algerians are seeking independence. The two clash. The torture used by the French is contrasted with the Algerian's use of bombs in soda shops. A look at war as a nasty thing that harms and sullies everyone who participates in it.,8.1,56373.0,https://www.imdb.com/title/tt0058946/
Aag,175420,1967.0,Action,Drama,,Hindi,Feroz Khan,Mumtaz,Achala Sachdev,,,,"Shanker is a young man who lives in a small village community with his mute sister, Durgi, and his mom, Shanti. Shanker's efforts to get Durgi married are all in vain. The local money-lender, Lala, in his early 60s, comes to know about this and proposes to marry Durgi, but is refused, and asked to leave. Lala plots vengeance, and gets his chance to rape Durgi, resulting in the death of Durgi. Shanker hunts him down, and kills him. Lala's death involves the police, and Shanker must run from them. He does so, and joins a gang of dacoits and pledges to be part of their gang, not knowing that in so doing, he will be spending the rest of his life, hiding in caverns and the countryside, unable to see his mother anymore, nor any normal human being, for the rest of his life.",6.2,36.0,https://www.imdb.com/title/tt0175420/
Muqaddar Ka Faisla,239682,1987.0,Action,Comedy,Drama,Hindi,Raaj Kumar,Rakhee Gulzar,Raj Babbar,,,,"An honest Hindu pandit (priest) is framed for embezzlement and rape, and not only dismissed from employment, but also arrested and imprisoned, leaving behind his family in destitution. On his return from prison, he is unable to locate his family, and plans to avenge his humiliation. But the challenge is that how can a former pandit, ex-convict, penniless, homeless, and without any resources, avenge himself against the cunning and manipulative people who framed him?",4.8,58.0,https://www.imdb.com/title/tt0239682/
Ek Hi Raasta,75977,1977.0,Drama,,,Hindi,Jeetendra,Shabana Azmi,Vinod Mehra,,,,,6.4,30.0,https://www.imdb.com/title/tt0075977/
Aap Ki Khatir,178196,1977.0,Action,Comedy,Drama,Hindi,Vinod Khanna,Rekha,Nadira,Misiry A.B.,,,"Bombay-based wealthy Sagar leaves his disapproving father to get married to middle-classed Sarita, rents a flat, and drives a taxi for a living. Sarita longs to be rich, borrows ten thousand Rupees from a moneylender, Hazarimal, to invest in shares. Her hopes to make quick and easy money turn out to be in vain when the stock market crashes.",6.3,33.0,https://www.imdb.com/title/tt0178196/
Kali Ghata,357826,1980.0,Romance,Thriller,Mystery,Hindi,Shashi Kapoor,Rekha,Danny Denzongpa,,,,,5.8,42.0,https://www.imdb.com/title/tt0357826/
Ghar Parivar,10922996,2006.0,Drama,,,Hindi,Kuldeep Dubey,Neha Mehta,,,,,,,,https://www.imdb.com/title/tt10922996/
Phoolon Ki Sej,58467,1964.0,Drama,Romance,,Hindi,Vyjayanthimala,Ashok Kumar,Anjali Devi,,,,"Nirmal Verma and Karuna are attracted to each other, while the former is touring that part of the country. They get very intimate, he promises to return, and even leaves his address with her but she misplaces it. Both do meet after 5 years, and after formal introductions - get married; and she re-locates to live with him and his doctor brother, and Bhabhi, Janki. Shortly thereafter Nirmal and the rest of the family are baffled when they find out Karuna secretly leaves the house and goes to an unknown location - when confronted - she refuses to divulge anything.",5.7,32.0,https://www.imdb.com/title/tt0058467/
Jeevan Yudh,351126,1997.0,Action,Drama,Family,Hindi,Mithun Chakraborty,Atul Agnihotri,Mamta Kulkarni,,,,"Vasudev Rai lives in a small town with his wife, and a son, Rohit. Vasudev works as a teacher in a school owned and operated by the kind-hearted and generous Gajraj Choudhry. Then one day, a truck driver named Deva Prakash brings in the body of Vasudev to a nearby hospital, and requests the doctor to treat him. The doctor determines that Vasudev is dead, summons the police, and asks Deva to wait until their arrival for his statement. Deva disappears, thus making him responsible for Vasudev's death. Vasudev's wife and son are devastated and Rohit swears to avenge his father's death, and leaves the town. His investigation let's him conclude that the murderer is somewhere near his home-town and he returns to find that his town now has a new Police In-Charge, Inspector Ajay Kumar. Rohit suspects that Ajay is not who he claims to be and starts making inquiries, and he soon unmasks Ajay, who is none other than Deva. Accused of killing Vasudev, Deva pleads his innocence, to no avail, as no one believes him anymore. Desperate, he kidnaps Choudhry's arrestingly beautiful daughter, Kajal, and bolts, with Rohit, Gajraj Choudhry and his men, and the real Ajay Kumar in hot pursuit. Is Deva really innocent? If so, who killed Vasudev?",5.1,38.0,https://www.imdb.com/title/tt0351126/
Romance,268585,1983.0,Romance,,,Hindi,Shammi Kapoor,Kumar Gaurav,Poonam Dhillon,,,,"British based Mr. and Mrs. Roy are thrilled when their son announces that he is going to marry a Caucasian woman. Soon they are blessed when a daughter, Sonia, is born. Tragically, their son passes away, leaving them heartbroken. Sonia grows up under her mother's strict control and guidance, and the love of her grandparents, who encourage her to visit India, which she does. When she returns, she announces that she has met her soul-mate in Amar, who she is going to invite to Britain, where they will marry. Her mother does not approve of this, as she wants Sonia to get married to a Caucasian male of her choice, and will not permit any interference from her in-laws, who are asked to leave her house. In the meantime Amar's passport and money are stolen. He manages to board a ship bound for Britain, where he is subsequently apprehended, arrested and turned over for prosecution and possible deportation as an illegal immigrant. It looks like Sonia's mom have have her way with her daughter after all.",6.2,40.0,https://www.imdb.com/title/tt0268585/
Jai Jawaan Jai Kisaan,2872050,2015.0,Biography,Drama,History,Hindi,Rati Agnihotri,Kanchan Awasthi,Rishi Bhutani,,,,"Jai Jawaan Jai Kisaan is a journey about Lal Bahadur Shashtri's glorious life. The movie begins with the various freedom fights in the country during the pre-independence era. A time where two groups ( Garam Dal and Naram Dal) had waged a war against Britishers with different set of ideologies. It was under the leadership of Gandhi ji that Naram Dal took on the Britishers and led a peaceful march towards independence. Lal Bahadur Shastri was a prominent personality in this group and has a huge role to play in the history of India's independence. However this dynamic leader had his own story to deal with during the initial phase of his life. A low economic background, untimely death of his father and a mother to look after...these were just some of the problems that gave Lal Bahadur Shashtri a direction in life. After completing his studies in Banaras, Shashtri ji came to Allahabad and that's when he witnessed a revolution in the country. Inspired to take part in the freedom fight, Lal Bahadur Shashtri now became an active freedom fighter and was sent to jail several times. But Lal Bahadur Shashtri's fight didn't end with achieving freedom for his motherland, it got extended to his role as India's prime minister too. He is often credited for leading a ethical fight against Pakistan in the year 1965. And who can forget his ever green slogan of Jai Jawaan Jai Kisaan!.",5.2,31.0,https://www.imdb.com/title/tt2872050/
Nishana,363846,1995.0,Drama,Family,,Hindi,Mithun Chakraborty,Rekha,Paresh Rawal,,,,,5.1,35.0,https://www.imdb.com/title/tt0363846/
Khoon Khoon,230412,1973.0,Crime,Mystery,Thriller,Hindi,Mahendra Sandhu,Danny Denzongpa,Jagdeep,Vikram Sahu,Dilip Singh,,,5.2,35.0,https://www.imdb.com/title/tt0230412/
God and Gun,113185,1995.0,Drama,,,Hindi,Raaj Kumar,Jackie Shroff,Gautami,Babban Kharat,,,"Corrupt politician Satya Singh is all set to win this year's election also - by hook or by crook. The only person opposing him is Saheb Bahadur Rathore. Satya finds out that Rathore's following is getting stronger, and he sets about attempting to discredit him, in vain. Meanwhile, fed-up of cosmetic elections, corrupt policitians, a young man, Vijay Prakash, has set up his own code to deal with corrupt politicians like Satya - kill them. One day Vijay saves Rathore's life, and both become friends. But with so many differences in their way of operating, will they continue to be friends, or are they part of Satya's new ploy?",5.1,32.0,https://www.imdb.com/title/tt0113185/
Mar Mitenge,359657,1988.0,Action,,,Hindi,Jeetendra,Mithun Chakraborty,Madhavi,Prakash Shetty,,,"Akbar lives with his widowed mother in a small shanty hut. One day, his mother finds two young orphans, Ram and Laxman, and brings them home. Years later, Akbar, Ram and Laxman have grown up. While Ram has fallen in love with Radha, Laxman's sweetheart is Jenny, a pickpocket and petty thief. One day they come across a blind woman, and come to her assistance. They find out that she is their long-lost mother, who was blinded by a man named Ajit Singh, who also killed their father. Ram and Laxman decide to seek vengeance against Ajit Singh, but before they could do so, Akbar's mother and their mother are abducted, and it looks like Ajit is all set to send the rest of the family to their deaths.",4.7,34.0,https://www.imdb.com/title/tt0359657/
Lakshmanrekha,359582,1991.0,Drama,,,Hindi,Naseeruddin Shah,Jackie Shroff,Sangeeta Bijlani,,,,"Amar Sharma (Naseeruddin Shah) and Vicky (Jackie Shroff) are two close friends. Amar is a police inspector, but Vicky is a career criminal, who has no respect for the law. But fate has a bitter twist for Amar, when his dad, Kishanlal Sharma (Pran) is killed right in front of his eyes by Birju (Danny Denzongpa) and he is unable to convict and imprison Birju, due to false alibis. Amar attempts to avenge his dad's death by attempting to kill Birju on his yacht, but is severelly beaten, tossed overboard, and left for dead. He survives and returns to finish his job, only to be confronted by Vicky, who is now a police inspector, and will not permit Amar to take the law in his own hands.",4.7,41.0,https://www.imdb.com/title/tt0359582/
Lovers,155840,1983.0,Comedy,Drama,Romance,Hindi,Kumar Gaurav,Padmini Kolhapure,Rakesh Bedi,,,,"Mary lives a wealthy lifestyle near Panaji, Goa, along with her brother, David and his wife, Eliza, and studies in a Bombay college. When she returns home for the holidays, she is teased and molested by a group led by Viju which she resents. She is then taught to sing by none other than Viju's mother, and shortly thereafter both she and Viju fall in love much to the chagrin of Eliza, who is a devout Christian while Viju is a Hindu Brahman. Eliza does not inform David, as he is known to be abusive, so she warns Mary to keep away from Viju. Eliza makes arrangements for Mary to return to Bombay so that she can forget Viju. On the day of her departure Murphy's law prevails and Eliza and David on one hand, and Mary and Viju on the other hand face challenges that may shatter and change their lives forever.",4.7,33.0,https://www.imdb.com/title/tt0155840/
Bhishma,115668,1996.0,Action,Thriller,,Hindi,Mithun Chakraborty,Harish,Anjali Jathar,,,,"Paro, her mother, and her brother, Natwar, find an unconscious man near their town. They bring him over to their house, nurse and nurture him back to good health, only to find out that he has the mind of a 12 year of old child, and name him Bhola. Years pass by, Paro has fallen in love with Bhola, for he rescued her from a molester, and both would like to get married. Before that could happen, Bhola is viciously attacked and left for dead by Paro's molester, and is hospitalized. While in hospital, Police Sub-Inspector Abhimanyu Verma finds out that Bhola is not who he claims to be but a homicidal maniac, wanted for killing three policemen - named Bhisma - and is possibly masquerading as a 12 year old child to hide from the police.",4.2,37.0,https://www.imdb.com/title/tt0115668/
Kabrastan,440530,1988.0,Horror,,,Hindi,Hemant Birje,Kamna,Javed Khan,,,,Dr William Dsouza a cardiologist wants to experiment on heart transplant on his patients for which he needs a fresh heart in order to gain success in his experiment he kills person called Anthony and transplants his heart into his patient.His wife Maria gets suspicious on him as he could do anything to conduct his experiment Anthony's spirit starts haunting their house but Willam does not believe it.Dr Rocky his younger brother arrives from Mumbai and does not get good welcome in the house and feels strange while Willam's other brother Mike gets possess by Anthony and controls his body making him do things the way he wants to revenge on William.While Rocky meets Julie upon his arrival but her father claims that she is Rubina who passed away many years back.,3.7,34.0,https://www.imdb.com/title/tt0440530/
Aur Pappu Pass Ho Gaya,1107308,2007.0,Comedy,,,Hindi,Krishna Abhishek,Kashmira Shah,Jackie Shroff,,,,"Day-dreamer Pappu lives a poor lifestyle with his mom and dad in a village in India. In order to better his prospects, he re-locates to Bombay and finds a job as a mechanic in Sardar Tara Singh's garage. He meets with and falls in love with Kiran Chauhan, who is the sister of dreaded gangster, Sudhakar Chauhan, and lives a very wealthy lifestyle surrounded by bodyguards. Pappu feigns that he is really a runaway Prince of Trikamgarh, worms his way into Kiran's heart and also wins over Sudhakar and their grandmother. When Sudhakar asks Pappu to bring his father to finalize the marriage, he asks Tara to be his dad, to which he agrees, and in this way fool Sudhakar and Kiran. When Tara borrows money from Pathan in order to enable Pappu live a princely lifestyle, they are unable to re-pay this debt, but help comes unexpectedly from the real Raja of Trikamgarh, who also travels to finalize his son's marriage - much to Pappu's surprise. Things spiral out of control when Pappu's real father and mother also decide to pay their son a visit!!!",4.2,1726.0,https://www.imdb.com/title/tt1107308/
Dheena,807944,2001.0,Action,Drama,,Tamil,Ajith Kumar,Suresh Gopi,Laila,,,,"Deena works as a ruffian for his brother Adikesavan, doing his dirty work. One day he meets Chitra and they fall in love. Meanwhile his sister, Shanti is secretly in love with Chitra's brother. Misunderstandings lead to Shanti's death and Adikesavan swears to take revenge on the family of her boyfriend. Deena must now choose between obeying his brother or carrying out his sister's dying wish to protect Chitra, whom he loves, and her family.",7.1,2343.0,https://www.imdb.com/title/tt0807944/
Susman,94081,1987.0,Drama,,,Hindi,Shabana Azmi,Om Puri,Kulbhushan Kharbanda,Sagary Jamalabad,Ajit Patnaik,Paltu Dev Sharma,,7.3,28.0,https://www.imdb.com/title/tt0094081/
Ansoo Ban Gaye Phool,147812,1969.0,Drama,Family,,Hindi,Ashok Kumar,Deb Mukherjee,Alka,,,,"Principal Vidyanand (Ashok Kumar) is a hardworking and diligent person. Due to his honesty, he gets in the wrong side of Seth Dharamdas (Raj Mehra), who conspires with Vidyanand's pupil, Shyam Rao (Anoop Kumar), and has him sent to prison. After Vidyanand serves his sentence, he has only one thing on his mind - to avenge his humiliation, and he will go to any extent to achieve this.",7.2,35.0,https://www.imdb.com/title/tt0147812/
Maain Bhi Ladki Hun,139446,1964.0,Drama,,,Hindi,Meena Kumari,Dharmendra,S.V. Ranga Rao,S. Arumuga Asari,N. Kuppuswamy,N. Mohanraj,"Watch the full movie, Main Bhi Ladki Hun, only on Eros Now. Main Bhi Ladki Hun a 1964 Indian Hindi film, directed by A. C. Tirulokchandar. The film stars Dharmendra, Meena Kumari and Balraj Sahani in lead roles. The film had musical score by Chitragupt.",6.9,29.0,https://www.imdb.com/title/tt0139446/
Akashdeep,235963,1965.0,Drama,,,Hindi,Dharmendra,Mehmood,Ashok Kumar,,,,"Shankar, who saw his poor father die a disappointed death, works very hard and goes on to become a mill owner. His brother Madhu, however, prefers to run their father's old tea stall. Watch the full movie, Aakash Deep online, only on Eros Now.",6.5,38.0,https://www.imdb.com/title/tt0235963/
Bin Phere Hum Tere,315292,1979.0,Drama,Family,,Hindi,Asha Parekh,Vinod Mehra,Sarika,,,,"Jamuna lives a poor lifestyle in Gangapur with her widowed step-mother. She is of marriageable age, but instead of getting her married, she is sold to her maternal uncle, Mukand Bihari, who, in turn, sells her to a brothel madame, Telanbai, where Jamuna is confined and forced to dance and sing against her will. She does manage to escape one day, and comes to the rescue of two runaway twins, Raju and Debu, and takes them to Bandra, Bombay, to their cancer-ridden father, Jagdish Sharma. Jagdish and Jamuna are attracted to each other, and both believe to be each other's spouses, even though no formal marriage is performed. Jamuna continues to look after the twins even after Jagdish passes away, and endures many difficulties raising them. Years later, the twins have grown up, while Raju is employed in a factory, Debu is a doctor. Raju has fallen in love with his boss' daughter, Shikha, while Debu is in love with Kiran. Jamuna meets both girls and approves of them. Then her past comes to pay her a nasty visit when she comes face to face with one of her patrons, Jagmohan, none other than Shikha's dad, on one hand, and Telanbai - who is Kiran's mother. Struggling to hold her own against these odds, Jamuna must now also come to terms with other life-changing decisions - including death and subsequent deception - decisions that she may end regretting for the rest of her life.",6.7,29.0,https://www.imdb.com/title/tt0315292/
Talaash,1787988,2012.0,Crime,Drama,Mystery,Hindi,Aamir Khan,Kareena Kapoor,Nawazuddin Siddiqui,Dhara Jain,Tejass Korya,Arvind Ashok Kumar,"Seeing reflections of Mumbai under the red light, Talaash is a tale of love lost, fatal attraction and above all the quest to solve a perfect crime. Suspense at its core, Talaash explores Mumbai's underbelly like never before. Aamir Khan plays an investigation officer, Inspector Shekhawat who receives a phone call early in the morning informing him about death and an accident and how everything starts to unfold from there. The case turns into a life altering chase for Inspector Shekhawat when he is forced to reel under the repercussions of a broken married life with his wife Roshni played by Rani Mukherji and come face to face with his suppressed grief. Being on his investigational quest and fighting it out with personal struggle, Inspector Shekhawat meets a sex worker Rosie played by Kareena Kapoor who further adds shades of mystery to the puzzle. What looks like a simple car accident investigation turns into a haunting mystery as further investigations show many anomalies stringed to the death of the victim.",7.2,40799.0,https://www.imdb.com/title/tt1787988/
Yeh Gulistan Hamara,69522,1972.0,Action,Drama,,Hindi,Dev Anand,Sharmila Tagore,Pran,,,,"Vijay has been assigned the task of building a bridge in a small community, that will link China with India. Vijay finds out that the task is an uphill one, as people living on both sides do not get along with the other, and will do nothing to assist. However, Vijay persists, and is able to convince villagers on the Indian side about the benefits of this bridge. As for the people on the Chinese story, is another story altogether, as they are ruled by a cruel and self-serving emperor, Deng Do Rani, who sends armed men and women to resist any effort to build this bridge. A group of these men, and a woman named Soo Reni are captured and held for questioning. Vijay and Soo Reni fall in love, and Soo Reni decides to assist Vijay in his task. It is then she realizes that she has alienated herself from her very own people, who have now been issued orders to kill her on one hand, and is regarded with distrust and suspicion by the people on the Indian side on the other. This movie contains a once popular song ""Mera naam aao, mere pas aao, tera naam aao toh mera naam jaoh, o tera mera milan bada mushkeel hai..."", which has been edited and ""Mera naam aao"" has been removed.",6.6,37.0,https://www.imdb.com/title/tt0069522/
Pighalta Aasman,1010439,1985.0,Comedy,Drama,Romance,Hindi,Shashi Kapoor,Rakhee Gulzar,Rati Agnihotri,,,,"Delhi-based businesswoman Arti Singh Rathod lives a wealthy lifestyle along with Nanny, Suku, and friend and employee, Anuradha. She decides to travel to Kashmir and take possession of a piece of her land that is being occupied by Suraj Arora. Her Nanny tells her she was brought up by the Arora family until her dad, Karan Singh, became wealthy and broke off all relations with them. Once in Kashmir, all differences are forgotten and both Suraj and Arti fall in love with each other. Arti's life will soon change after she finds out that Anuradha, too, has fallen in love with Suraj, and this discovery will not only create complications and competitiveness between the two women, but also change everyone's lives forever.",6.1,37.0,https://www.imdb.com/title/tt1010439/
Nakhuda,341496,1981.0,Drama,Family,Romance,Hindi,Kulbhushan Kharbanda,Raj Kiran,Swaroop Sampat,,,,"When the poor and illiterate Shaikhoo Dada (Kulbhushan Kharbanda) gives up his life savings to bail out Ravi (Raj Kiran) from his financial mess, Ravi begins to revere Shaikhoo as God. Now on the path to success, Ravi marries Soni (Swaroop Sampat) but his rich father-in-law who disapproves of Ravi's affections and respect for a mere commoner starts to create a rift between the two. Knowing the consequences of Ravi rebelling against his rich and powerful father-in-law, Shaikhoo starts to deliberately create circumstances where Ravi will lose all respect for him and move on from this relationship.",6.2,39.0,https://www.imdb.com/title/tt0341496/
Kalabaaz,275442,1977.0,Action,Adventure,Drama,Hindi,Dev Anand,Zeenat Aman,Pradeep Kumar,,,,"Daredevil Circus trapeze artistes, Vijay and Radha, who also goes by the name of Lisa, are in love with each other. The circus is run by Radha's dad, G.D. Sapru. One day they decide to do another daredevil act without any safety net support to break their fall. As a result, Radha misses Vijay and falls down to the ground, is seriously wounded, and hospitalized. After she recovers, she is told that her face has been completely disfigured. She decides not to show her face to Vijay and goes abroad forever. Then Vijay is approached by a group of Hindu priests who want him to locate two statues of Bhagwan Shri Kishan and Devi Maa Radha through the treacherous and mountainous region between India and Burma. Vijay agrees to do so and accompanied by Mangu, Changu, Sandoz, they set out on their journey. They are met with G.D. Sapru and his niece, Tina, who looks like Radha. Vijay meets a dying Poojary, who tells him the secret location of the statues and passes away. Vijay bravely sets forth, not knowing that two separate gangs, one led by Malhotra, who is Sapru's friend, and the other led by the dreaded King Mong, are also very close on their foot-steps - and their mission is also the same - obtain the statues by any and all means.",6.5,32.0,https://www.imdb.com/title/tt0275442/
Aalaap,2243336,2012.0,Sci-Fi,,,Hindi,Omkar Das Manikpuri,Pitobash,Amit Purohit,,,,,5.4,31.0,https://www.imdb.com/title/tt2243336/
